village_id,provider,state,district,block,village,lgd_code,latitude,longitude,coordinate_source,tower_count,nearest_tower_km,strongest_signal_dbm,village_ookla_download_mbps,village_ookla_upload_mbps,village_ookla_tests,village_ookla_distance_km,provider_ookla_download_mbps,provider_ookla_upload_mbps,provider_ookla_tests,coverage_score,assessment_note
21,BSNL,Odisha,Koraput,Koraput,Matiagumandi,430001,18.73032845824943,83.03367544292317,lgd_master,,,,,,,,,,,Unknown,No tower or Ookla evidence available.
21,Jio,Odisha,Koraput,Koraput,Matiagumandi,430001,18.73032845824943,83.03367544292317,lgd_master,,,,,,,,,,,Unknown,No tower or Ookla evidence available.
21,Vodafone Idea,Odisha,Koraput,Koraput,Matiagumandi,430001,18.73032845824943,83.03367544292317,lgd_master,,,,,,,,,,,Unknown,No tower or Ookla evidence available.
67,Airtel,Odisha,Koraput,Koraput,Mendhaguda,428965,18.85678586433922,82.66373849331417,lgd_master,152.0,3.2995057688480074,,213.281,38.197,2.0,2.0630109692667085,,,,Moderate,nearest tower 3.30 km; 152 tower(s) within radius; village Ookla 213.3 Mbps; nearest Ookla tile 2.06 km
67,BSNL,Odisha,Koraput,Koraput,Mendhaguda,428965,18.85678586433922,82.66373849331417,lgd_master,105.0,1.8710558841366953,,213.281,38.197,2.0,2.0630109692667085,,,,Strong,nearest tower 1.87 km; 105 tower(s) within radius; village Ookla 213.3 Mbps; nearest Ookla tile 2.06 km
67,Jio,Odisha,Koraput,Koraput,Mendhaguda,428965,18.85678586433922,82.66373849331417,lgd_master,24.0,7.112782291824983,,213.281,38.197,2.0,2.0630109692667085,,,,Weak,nearest tower 7.11 km; 24 tower(s) within radius; village Ookla 213.3 Mbps; nearest Ookla tile 2.06 km
67,Vodafone Idea,Odisha,Koraput,Koraput,Mendhaguda,428965,18.85678586433922,82.66373849331417,lgd_master,11.0,9.884230468301935,,213.281,38.197,2.0,2.0630109692667085,,,,Weak,nearest tower 9.88 km; 11 tower(s) within radius; village Ookla 213.3 Mbps; nearest Ookla tile 2.06 km
82,Airtel,Odisha,Koraput,Koraput,Mohanapada,429972,18.77372499998567,82.817459585698,lgd_master,60.0,2.0141408794056517,,349.909,11.155,1.0,1.664725415523238,,,,Moderate,nearest tower 2.01 km; 60 tower(s) within radius; village Ookla 349.9 Mbps; nearest Ookla tile 1.66 km
82,BSNL,Odisha,Koraput,Koraput,Mohanapada,429972,18.77372499998567,82.817459585698,lgd_master,101.0,3.9604957420786273,,349.909,11.155,1.0,1.664725415523238,,,,Moderate,nearest tower 3.96 km; 101 tower(s) within radius; village Ookla 349.9 Mbps; nearest Ookla tile 1.66 km
82,Jio,Odisha,Koraput,Koraput,Mohanapada,429972,18.77372499998567,82.817459585698,lgd_master,25.0,3.5421062978607187,,349.909,11.155,1.0,1.664725415523238,,,,Moderate,nearest tower 3.54 km; 25 tower(s) within radius; village Ookla 349.9 Mbps; nearest Ookla tile 1.66 km
82,Vodafone Idea,Odisha,Koraput,Koraput,Mohanapada,429972,18.77372499998567,82.817459585698,lgd_master,4.0,4.42566471900773,,349.909,11.155,1.0,1.664725415523238,,,,Moderate,nearest tower 4.43 km; 4 tower(s) within radius; village Ookla 349.9 Mbps; nearest Ookla tile 1.66 km
5,Airtel,Odisha,Koraput,Koraput,Mundar,428996,18.68479240296503,82.71344070868896,lgd_master,5.0,9.174330797746617,,17.169,10.645,1.0,3.8891729944549382,,,,Weak,nearest tower 9.17 km; 5 tower(s) within radius; village Ookla 17.2 Mbps; nearest Ookla tile 3.89 km
5,BSNL,Odisha,Koraput,Koraput,Mundar,428996,18.68479240296503,82.71344070868896,lgd_master,18.0,6.586265078754055,,17.169,10.645,1.0,3.8891729944549382,,,,Weak,nearest tower 6.59 km; 18 tower(s) within radius; village Ookla 17.2 Mbps; nearest Ookla tile 3.89 km
5,Jio,Odisha,Koraput,Koraput,Mundar,428996,18.68479240296503,82.71344070868896,lgd_master,1.0,9.28471303770968,,17.169,10.645,1.0,3.8891729944549382,,,,Weak,nearest tower 9.28 km; 1 tower(s) within radius; village Ookla 17.2 Mbps; nearest Ookla tile 3.89 km
5,Vodafone Idea,Odisha,Koraput,Koraput,Mundar,428996,18.68479240296503,82.71344070868896,lgd_master,,,,17.169,10.645,1.0,3.8891729944549382,,,,Moderate,village Ookla 17.2 Mbps; nearest Ookla tile 3.89 km
83,Airtel,Odisha,Koraput,Koraput,Nighamaniguda,429002,18.77428298869042,82.7830202327874,lgd_master,68.0,2.473070292660402,,133.629,48.62,1.0,1.0728066547741133,,,,Moderate,nearest tower 2.47 km; 68 tower(s) within radius; village Ookla 133.6 Mbps; nearest Ookla tile 1.07 km
83,BSNL,Odisha,Koraput,Koraput,Nighamaniguda,429002,18.77428298869042,82.7830202327874,lgd_master,90.0,1.5116293206611078,,133.629,48.62,1.0,1.0728066547741133,,,,Strong,nearest tower 1.51 km; 90 tower(s) within radius; village Ookla 133.6 Mbps; nearest Ookla tile 1.07 km
83,Jio,Odisha,Koraput,Koraput,Nighamaniguda,429002,18.77428298869042,82.7830202327874,lgd_master,10.0,4.579734611401858,,133.629,48.62,1.0,1.0728066547741133,,,,Moderate,nearest tower 4.58 km; 10 tower(s) within radius; village Ookla 133.6 Mbps; nearest Ookla tile 1.07 km
83,Vodafone Idea,Odisha,Koraput,Koraput,Nighamaniguda,429002,18.77428298869042,82.7830202327874,lgd_master,4.0,6.969337949360155,,133.629,48.62,1.0,1.0728066547741133,,,,Weak,nearest tower 6.97 km; 4 tower(s) within radius; village Ookla 133.6 Mbps; nearest Ookla tile 1.07 km
89,Airtel,Odisha,Koraput,Koraput,Padeiguda,428966,18.83951327553939,82.66576193025335,lgd_master,77.0,1.9668231990323195,,42.502,12.975,1.0,1.2393745347846017,,,,Strong,nearest tower 1.97 km; 77 tower(s) within radius; village Ookla 42.5 Mbps; nearest Ookla tile 1.24 km
89,BSNL,Odisha,Koraput,Koraput,Padeiguda,428966,18.83951327553939,82.66576193025335,lgd_master,59.0,1.8970792950650788,,42.502,12.975,1.0,1.2393745347846017,,,,Strong,nearest tower 1.90 km; 59 tower(s) within radius; village Ookla 42.5 Mbps; nearest Ookla tile 1.24 km
89,Jio,Odisha,Koraput,Koraput,Padeiguda,428966,18.83951327553939,82.66576193025335,lgd_master,7.0,5.693239853134975,,42.502,12.975,1.0,1.2393745347846017,,,,Weak,nearest tower 5.69 km; 7 tower(s) within radius; village Ookla 42.5 Mbps; nearest Ookla tile 1.24 km
89,Vodafone Idea,Odisha,Koraput,Koraput,Padeiguda,428966,18.83951327553939,82.66576193025335,lgd_master,,,,42.502,12.975,1.0,1.2393745347846017,,,,Moderate,village Ookla 42.5 Mbps; nearest Ookla tile 1.24 km
84,Airtel,Odisha,Koraput,Koraput,Padmapur,429001,18.78823835712643,82.8044770004554,lgd_master,63.0,4.124690921839827,,349.909,11.155,1.0,0.17713503674967254,,,,Moderate,nearest tower 4.12 km; 63 tower(s) within radius; village Ookla 349.9 Mbps; nearest Ookla tile 0.18 km
84,BSNL,Odisha,Koraput,Koraput,Padmapur,429001,18.78823835712643,82.8044770004554,lgd_master,84.0,3.7475964923094396,,349.909,11.155,1.0,0.17713503674967254,,,,Moderate,nearest tower 3.75 km; 84 tower(s) within radius; village Ookla 349.9 Mbps; nearest Ookla tile 0.18 km
84,Jio,Odisha,Koraput,Koraput,Padmapur,429001,18.78823835712643,82.8044770004554,lgd_master,11.0,5.652118567110273,,349.909,11.155,1.0,0.17713503674967254,,,,Weak,nearest tower 5.65 km; 11 tower(s) within radius; village Ookla 349.9 Mbps; nearest Ookla tile 0.18 km
84,Vodafone Idea,Odisha,Koraput,Koraput,Padmapur,429001,18.78823835712643,82.8044770004554,lgd_master,4.0,6.522550778250189,,349.909,11.155,1.0,0.17713503674967254,,,,Weak,nearest tower 6.52 km; 4 tower(s) within radius; village Ookla 349.9 Mbps; nearest Ookla tile 0.18 km
36,Airtel,Odisha,Koraput,Koraput,Paidaput,428986,18.72393480513461,82.67046816941169,lgd_master,26.0,8.930796947542305,,17.169,10.645,1.0,2.8443788752952592,,,,Weak,nearest tower 8.93 km; 26 tower(s) within radius; village Ookla 17.2 Mbps; nearest Ookla tile 2.84 km
36,BSNL,Odisha,Koraput,Koraput,Paidaput,428986,18.72393480513461,82.67046816941169,lgd_master,20.0,8.348630080949395,,17.169,10.645,1.0,2.8443788752952592,,,,Weak,nearest tower 8.35 km; 20 tower(s) within radius; village Ookla 17.2 Mbps; nearest Ookla tile 2.84 km
36,Jio,Odisha,Koraput,Koraput,Paidaput,428986,18.72393480513461,82.67046816941169,lgd_master,3.0,9.605679439246314,,17.169,10.645,1.0,2.8443788752952592,,,,Weak,nearest tower 9.61 km; 3 tower(s) within radius; village Ookla 17.2 Mbps; nearest Ookla tile 2.84 km
36,Vodafone Idea,Odisha,Koraput,Koraput,Paidaput,428986,18.72393480513461,82.67046816941169,lgd_master,,,,17.169,10.645,1.0,2.8443788752952592,,,,Moderate,village Ookla 17.2 Mbps; nearest Ookla tile 2.84 km
22,Airtel,Odisha,Koraput,Koraput,Palijodipodar,430000,18.74347169569859,83.01520338374497,lgd_master,2.0,8.546838082401665,,14.076,2.961,1.0,4.899328237907439,,,,Weak,nearest tower 8.55 km; 2 tower(s) within radius; village Ookla 14.1 Mbps; nearest Ookla tile 4.90 km
22,BSNL,Odisha,Koraput,Koraput,Palijodipodar,430000,18.74347169569859,83.01520338374497,lgd_master,2.0,9.10937201241429,,14.076,2.961,1.0,4.899328237907439,,,,Weak,nearest tower 9.11 km; 2 tower(s) within radius; village Ookla 14.1 Mbps; nearest Ookla tile 4.90 km
22,Jio,Odisha,Koraput,Koraput,Palijodipodar,430000,18.74347169569859,83.01520338374497,lgd_master,,,,14.076,2.961,1.0,4.899328237907439,,,,Moderate,village Ookla 14.1 Mbps; nearest Ookla tile 4.90 km
22,Vodafone Idea,Odisha,Koraput,Koraput,Palijodipodar,430000,18.74347169569859,83.01520338374497,lgd_master,,,,14.076,2.961,1.0,4.899328237907439,,,,Moderate,village Ookla 14.1 Mbps; nearest Ookla tile 4.90 km
61,Airtel,Odisha,Koraput,Koraput,Panasput,428917,18.89293248351812,82.72104263686781,lgd_master,17.0,8.371956612782519,,1.184,0.547,1.0,1.211778968874161,,,,Weak,nearest tower 8.37 km; 17 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 1.21 km
61,BSNL,Odisha,Koraput,Koraput,Panasput,428917,18.89293248351812,82.72104263686781,lgd_master,25.0,6.425491946527252,,1.184,0.547,1.0,1.211778968874161,,,,Weak,nearest tower 6.43 km; 25 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 1.21 km
61,Jio,Odisha,Koraput,Koraput,Panasput,428917,18.89293248351812,82.72104263686781,lgd_master,4.0,9.25332620086202,,1.184,0.547,1.0,1.211778968874161,,,,Weak,nearest tower 9.25 km; 4 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 1.21 km
61,Vodafone Idea,Odisha,Koraput,Koraput,Panasput,428917,18.89293248351812,82.72104263686781,lgd_master,,,,1.184,0.547,1.0,1.211778968874161,,,,Unknown,village Ookla 1.2 Mbps; nearest Ookla tile 1.21 km
37,Airtel,Odisha,Koraput,Koraput,Pandi,428981,18.76826404940114,82.66180974294632,lgd_master,55.0,5.791247976656023,,42.577,9.879,1.0,2.0437850885758952,,,,Weak,nearest tower 5.79 km; 55 tower(s) within radius; village Ookla 42.6 Mbps; nearest Ookla tile 2.04 km
37,BSNL,Odisha,Koraput,Koraput,Pandi,428981,18.76826404940114,82.66180974294632,lgd_master,38.0,6.127892077374397,,42.577,9.879,1.0,2.0437850885758952,,,,Weak,nearest tower 6.13 km; 38 tower(s) within radius; village Ookla 42.6 Mbps; nearest Ookla tile 2.04 km
37,Jio,Odisha,Koraput,Koraput,Pandi,428981,18.76826404940114,82.66180974294632,lgd_master,7.0,6.866699103482673,,42.577,9.879,1.0,2.0437850885758952,,,,Weak,nearest tower 6.87 km; 7 tower(s) within radius; village Ookla 42.6 Mbps; nearest Ookla tile 2.04 km
37,Vodafone Idea,Odisha,Koraput,Koraput,Pandi,428981,18.76826404940114,82.66180974294632,lgd_master,,,,42.577,9.879,1.0,2.0437850885758952,,,,Moderate,village Ookla 42.6 Mbps; nearest Ookla tile 2.04 km
6,Airtel,Odisha,Koraput,Koraput,Parajamundar,428994,18.7000103153372,82.73512457166579,lgd_master,27.0,6.8231062223349985,,,,,,,,,Weak,nearest tower 6.82 km; 27 tower(s) within radius
6,BSNL,Odisha,Koraput,Koraput,Parajamundar,428994,18.7000103153372,82.73512457166579,lgd_master,38.0,3.8412083232250476,,,,,,,,,Moderate,nearest tower 3.84 km; 38 tower(s) within radius
6,Jio,Odisha,Koraput,Koraput,Parajamundar,428994,18.7000103153372,82.73512457166579,lgd_master,4.0,6.843214408537138,,,,,,,,,Weak,nearest tower 6.84 km; 4 tower(s) within radius
6,Vodafone Idea,Odisha,Koraput,Koraput,Parajamundar,428994,18.7000103153372,82.73512457166579,lgd_master,,,,,,,,,,,Unknown,No tower or Ookla evidence available.
23,Airtel,Odisha,Koraput,Koraput,Pendajam,429996,18.72135707678068,82.98996095865871,lgd_master,20.0,7.634953361050608,,8.575,2.231,1.0,2.6024395225938073,,,,Weak,nearest tower 7.63 km; 20 tower(s) within radius; village Ookla 8.6 Mbps; nearest Ookla tile 2.60 km
23,BSNL,Odisha,Koraput,Koraput,Pendajam,429996,18.72135707678068,82.98996095865871,lgd_master,45.0,6.396457767732272,,8.575,2.231,1.0,2.6024395225938073,,,,Weak,nearest tower 6.40 km; 45 tower(s) within radius; village Ookla 8.6 Mbps; nearest Ookla tile 2.60 km
23,Jio,Odisha,Koraput,Koraput,Pendajam,429996,18.72135707678068,82.98996095865871,lgd_master,36.0,8.03125728985741,,8.575,2.231,1.0,2.6024395225938073,,,,Weak,nearest tower 8.03 km; 36 tower(s) within radius; village Ookla 8.6 Mbps; nearest Ookla tile 2.60 km
23,Vodafone Idea,Odisha,Koraput,Koraput,Pendajam,429996,18.72135707678068,82.98996095865871,lgd_master,4.0,8.529000952037004,,8.575,2.231,1.0,2.6024395225938073,,,,Weak,nearest tower 8.53 km; 4 tower(s) within radius; village Ookla 8.6 Mbps; nearest Ookla tile 2.60 km
7,Airtel,Odisha,Koraput,Koraput,Pitei,428995,18.70775522304796,82.70682140383764,lgd_master,31.0,7.360570292943564,,17.169,10.645,1.0,3.2543072604915744,,,,Weak,nearest tower 7.36 km; 31 tower(s) within radius; village Ookla 17.2 Mbps; nearest Ookla tile 3.25 km
7,BSNL,Odisha,Koraput,Koraput,Pitei,428995,18.70775522304796,82.70682140383764,lgd_master,26.0,6.647902510395233,,17.169,10.645,1.0,3.2543072604915744,,,,Weak,nearest tower 6.65 km; 26 tower(s) within radius; village Ookla 17.2 Mbps; nearest Ookla tile 3.25 km
7,Jio,Odisha,Koraput,Koraput,Pitei,428995,18.70775522304796,82.70682140383764,lgd_master,4.0,8.728674949455137,,17.169,10.645,1.0,3.2543072604915744,,,,Weak,nearest tower 8.73 km; 4 tower(s) within radius; village Ookla 17.2 Mbps; nearest Ookla tile 3.25 km
7,Vodafone Idea,Odisha,Koraput,Koraput,Pitei,428995,18.70775522304796,82.70682140383764,lgd_master,,,,17.169,10.645,1.0,3.2543072604915744,,,,Moderate,village Ookla 17.2 Mbps; nearest Ookla tile 3.25 km
30,Airtel,Odisha,Koraput,Koraput,Puki,428978,18.7749129247012,82.58814504644769,lgd_master,149.0,4.515537461111578,,,,,,,,,Moderate,nearest tower 4.52 km; 149 tower(s) within radius
30,BSNL,Odisha,Koraput,Koraput,Puki,428978,18.7749129247012,82.58814504644769,lgd_master,76.0,6.390585141797142,,,,,,,,,Weak,nearest tower 6.39 km; 76 tower(s) within radius
30,Jio,Odisha,Koraput,Koraput,Puki,428978,18.7749129247012,82.58814504644769,lgd_master,50.0,6.155700518529807,,,,,,,,,Weak,nearest tower 6.16 km; 50 tower(s) within radius
30,Vodafone Idea,Odisha,Koraput,Koraput,Puki,428978,18.7749129247012,82.58814504644769,lgd_master,1.0,9.609962265008855,,,,,,,,,Weak,nearest tower 9.61 km; 1 tower(s) within radius
31,Airtel,Odisha,Koraput,Koraput,Putkeranga,428977,18.77129489928955,82.63301623878019,lgd_master,45.0,4.92346773637366,,25.472,8.161,1.0,2.1021879307653886,,,,Moderate,nearest tower 4.92 km; 45 tower(s) within radius; village Ookla 25.5 Mbps; nearest Ookla tile 2.10 km
31,BSNL,Odisha,Koraput,Koraput,Putkeranga,428977,18.77129489928955,82.63301623878019,lgd_master,23.0,6.5055997770130585,,25.472,8.161,1.0,2.1021879307653886,,,,Weak,nearest tower 6.51 km; 23 tower(s) within radius; village Ookla 25.5 Mbps; nearest Ookla tile 2.10 km
31,Jio,Odisha,Koraput,Koraput,Putkeranga,428977,18.77129489928955,82.63301623878019,lgd_master,4.0,9.177102697307935,,25.472,8.161,1.0,2.1021879307653886,,,,Weak,nearest tower 9.18 km; 4 tower(s) within radius; village Ookla 25.5 Mbps; nearest Ookla tile 2.10 km
31,Vodafone Idea,Odisha,Koraput,Koraput,Putkeranga,428977,18.77129489928955,82.63301623878019,lgd_master,,,,25.472,8.161,1.0,2.1021879307653886,,,,Moderate,village Ookla 25.5 Mbps; nearest Ookla tile 2.10 km
62,Airtel,Odisha,Koraput,Koraput,Putpandi,428924,18.88194234001546,82.73655524197673,lgd_master,22.0,7.864602364344885,,1.184,0.547,1.0,0.9688918077035491,,,,Weak,nearest tower 7.86 km; 22 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 0.97 km
62,BSNL,Odisha,Koraput,Koraput,Putpandi,428924,18.88194234001546,82.73655524197673,lgd_master,36.0,5.921617933205031,,1.184,0.547,1.0,0.9688918077035491,,,,Weak,nearest tower 5.92 km; 36 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 0.97 km
62,Jio,Odisha,Koraput,Koraput,Putpandi,428924,18.88194234001546,82.73655524197673,lgd_master,4.0,8.44083583686626,,1.184,0.547,1.0,0.9688918077035491,,,,Weak,nearest tower 8.44 km; 4 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 0.97 km
62,Vodafone Idea,Odisha,Koraput,Koraput,Putpandi,428924,18.88194234001546,82.73655524197673,lgd_master,,,,1.184,0.547,1.0,0.9688918077035491,,,,Unknown,village Ookla 1.2 Mbps; nearest Ookla tile 0.97 km
63,Airtel,Odisha,Koraput,Koraput,Rengaguda,428927,18.87309589369273,82.76083921597625,lgd_master,21.0,8.203959978356773,,1.184,0.547,1.0,3.0931843757031343,,,,Weak,nearest tower 8.20 km; 21 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 3.09 km
63,BSNL,Odisha,Koraput,Koraput,Rengaguda,428927,18.87309589369273,82.76083921597625,lgd_master,46.0,4.183144091718093,,1.184,0.547,1.0,3.0931843757031343,,,,Moderate,nearest tower 4.18 km; 46 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 3.09 km
63,Jio,Odisha,Koraput,Koraput,Rengaguda,428927,18.87309589369273,82.76083921597625,lgd_master,6.0,8.802722665454723,,1.184,0.547,1.0,3.0931843757031343,,,,Weak,nearest tower 8.80 km; 6 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 3.09 km
63,Vodafone Idea,Odisha,Koraput,Koraput,Rengaguda,428927,18.87309589369273,82.76083921597625,lgd_master,,,,1.184,0.547,1.0,3.0931843757031343,,,,Unknown,village Ookla 1.2 Mbps; nearest Ookla tile 3.09 km
74,Airtel,Odisha,Koraput,Koraput,Rudhiamba,428954,18.83219970431605,82.7696633934071,lgd_master,50.0,5.782884349245952,,,,,,,,,Weak,nearest tower 5.78 km; 50 tower(s) within radius
74,BSNL,Odisha,Koraput,Koraput,Rudhiamba,428954,18.83219970431605,82.7696633934071,lgd_master,53.0,1.1163686650769618,,,,,,,,,Strong,nearest tower 1.12 km; 53 tower(s) within radius
74,Jio,Odisha,Koraput,Koraput,Rudhiamba,428954,18.83219970431605,82.7696633934071,lgd_master,7.0,6.269029375002021,,,,,,,,,Weak,nearest tower 6.27 km; 7 tower(s) within radius
74,Vodafone Idea,Odisha,Koraput,Koraput,Rudhiamba,428954,18.83219970431605,82.7696633934071,lgd_master,,,,,,,,,,,Unknown,No tower or Ookla evidence available.
101,Airtel,Odisha,Koraput,Koraput,Sapsil,959290,18.79541303083103,82.7949938757653,lgd_master,63.0,4.064742431418625,,66.988,8.257,3.0,0.944732136711194,,,,Moderate,nearest tower 4.06 km; 63 tower(s) within radius; village Ookla 67.0 Mbps; nearest Ookla tile 0.94 km
101,BSNL,Odisha,Koraput,Koraput,Sapsil,959290,18.79541303083103,82.7949938757653,lgd_master,85.0,3.139180368162062,,66.988,8.257,3.0,0.944732136711194,,,,Moderate,nearest tower 3.14 km; 85 tower(s) within radius; village Ookla 67.0 Mbps; nearest Ookla tile 0.94 km
101,Jio,Odisha,Koraput,Koraput,Sapsil,959290,18.79541303083103,82.7949938757653,lgd_master,9.0,6.043700456802077,,66.988,8.257,3.0,0.944732136711194,,,,Weak,nearest tower 6.04 km; 9 tower(s) within radius; village Ookla 67.0 Mbps; nearest Ookla tile 0.94 km
101,Vodafone Idea,Odisha,Koraput,Koraput,Sapsil,959290,18.79541303083103,82.7949938757653,lgd_master,4.0,7.7553829623409705,,66.988,8.257,3.0,0.944732136711194,,,,Weak,nearest tower 7.76 km; 4 tower(s) within radius; village Ookla 67.0 Mbps; nearest Ookla tile 0.94 km
38,Airtel,Odisha,Koraput,Koraput,Semala,428980,18.73400239901795,82.64392090290139,lgd_master,3.0,9.14049590081345,,17.169,10.645,1.0,4.94709178615277,,,,Weak,nearest tower 9.14 km; 3 tower(s) within radius; village Ookla 17.2 Mbps; nearest Ookla tile 4.95 km
38,BSNL,Odisha,Koraput,Koraput,Semala,428980,18.73400239901795,82.64392090290139,lgd_master,,,,17.169,10.645,1.0,4.94709178615277,,,,Moderate,village Ookla 17.2 Mbps; nearest Ookla tile 4.95 km
38,Jio,Odisha,Koraput,Koraput,Semala,428980,18.73400239901795,82.64392090290139,lgd_master,,,,17.169,10.645,1.0,4.94709178615277,,,,Moderate,village Ookla 17.2 Mbps; nearest Ookla tile 4.95 km
38,Vodafone Idea,Odisha,Koraput,Koraput,Semala,428980,18.73400239901795,82.64392090290139,lgd_master,,,,17.169,10.645,1.0,4.94709178615277,,,,Moderate,village Ookla 17.2 Mbps; nearest Ookla tile 4.95 km
102,Airtel,Odisha,Koraput,Koraput,Sindhipar,956684,18.7626247703258,82.89517720338607,lgd_master,51.0,0.5857209706774684,,122.976,1.542,2.0,0.2279479489557019,,,,Strong,nearest tower 0.59 km; 51 tower(s) within radius; village Ookla 123.0 Mbps; nearest Ookla tile 0.23 km
102,BSNL,Odisha,Koraput,Koraput,Sindhipar,956684,18.7626247703258,82.89517720338607,lgd_master,89.0,0.5857209706774684,,122.976,1.542,2.0,0.2279479489557019,,,,Strong,nearest tower 0.59 km; 89 tower(s) within radius; village Ookla 123.0 Mbps; nearest Ookla tile 0.23 km
102,Jio,Odisha,Koraput,Koraput,Sindhipar,956684,18.7626247703258,82.89517720338607,lgd_master,46.0,0.6184472056692177,,122.976,1.542,2.0,0.2279479489557019,,,,Strong,nearest tower 0.62 km; 46 tower(s) within radius; village Ookla 123.0 Mbps; nearest Ookla tile 0.23 km
102,Vodafone Idea,Odisha,Koraput,Koraput,Sindhipar,956684,18.7626247703258,82.89517720338607,lgd_master,8.0,2.633684958443527,,122.976,1.542,2.0,0.2279479489557019,,,,Moderate,nearest tower 2.63 km; 8 tower(s) within radius; village Ookla 123.0 Mbps; nearest Ookla tile 0.23 km
8,Airtel,Odisha,Koraput,Koraput,Sirishi,428985,18.74142640711815,82.68606198871092,lgd_master,51.0,6.458497406634412,,17.169,10.645,1.0,4.857604702810933,,,,Weak,nearest tower 6.46 km; 51 tower(s) within radius; village Ookla 17.2 Mbps; nearest Ookla tile 4.86 km
8,BSNL,Odisha,Koraput,Koraput,Sirishi,428985,18.74142640711815,82.68606198871092,lgd_master,42.0,6.047829561498924,,17.169,10.645,1.0,4.857604702810933,,,,Weak,nearest tower 6.05 km; 42 tower(s) within radius; village Ookla 17.2 Mbps; nearest Ookla tile 4.86 km
8,Jio,Odisha,Koraput,Koraput,Sirishi,428985,18.74142640711815,82.68606198871092,lgd_master,7.0,7.097188830757428,,17.169,10.645,1.0,4.857604702810933,,,,Weak,nearest tower 7.10 km; 7 tower(s) within radius; village Ookla 17.2 Mbps; nearest Ookla tile 4.86 km
8,Vodafone Idea,Odisha,Koraput,Koraput,Sirishi,428985,18.74142640711815,82.68606198871092,lgd_master,,,,17.169,10.645,1.0,4.857604702810933,,,,Moderate,village Ookla 17.2 Mbps; nearest Ookla tile 4.86 km
9,Airtel,Odisha,Koraput,Koraput,Suku,428987,18.72838956689036,82.71328946348093,lgd_master,48.0,5.218169906122396,,,,,,,,,Weak,nearest tower 5.22 km; 48 tower(s) within radius
9,BSNL,Odisha,Koraput,Koraput,Suku,428987,18.72838956689036,82.71328946348093,lgd_master,52.0,4.49183132331791,,,,,,,,,Moderate,nearest tower 4.49 km; 52 tower(s) within radius
9,Jio,Odisha,Koraput,Koraput,Suku,428987,18.72838956689036,82.71328946348093,lgd_master,8.0,6.369349676457184,,,,,,,,,Weak,nearest tower 6.37 km; 8 tower(s) within radius
9,Vodafone Idea,Odisha,Koraput,Koraput,Suku,428987,18.72838956689036,82.71328946348093,lgd_master,,,,,,,,,,,Unknown,No tower or Ookla evidence available.
103,Airtel,Odisha,Koraput,Koraput,Tentuliguda,953239,18.81072587668679,82.75468772820038,lgd_master,53.0,3.4368258952709088,,178.234,15.879,2.0,3.1278656783276153,,,,Moderate,nearest tower 3.44 km; 53 tower(s) within radius; village Ookla 178.2 Mbps; nearest Ookla tile 3.13 km
103,BSNL,Odisha,Koraput,Koraput,Tentuliguda,953239,18.81072587668679,82.75468772820038,lgd_master,53.0,0.5006372148080988,,178.234,15.879,2.0,3.1278656783276153,,,,Strong,nearest tower 0.50 km; 53 tower(s) within radius; village Ookla 178.2 Mbps; nearest Ookla tile 3.13 km
103,Jio,Odisha,Koraput,Koraput,Tentuliguda,953239,18.81072587668679,82.75468772820038,lgd_master,7.0,3.4693686255232437,,178.234,15.879,2.0,3.1278656783276153,,,,Moderate,nearest tower 3.47 km; 7 tower(s) within radius; village Ookla 178.2 Mbps; nearest Ookla tile 3.13 km
103,Vodafone Idea,Odisha,Koraput,Koraput,Tentuliguda,953239,18.81072587668679,82.75468772820038,lgd_master,,,,178.234,15.879,2.0,3.1278656783276153,,,,Moderate,village Ookla 178.2 Mbps; nearest Ookla tile 3.13 km
39,Airtel,Odisha,Koraput,Koraput,Thatguda,428989,18.75869850014755,82.7124397784532,lgd_master,52.0,3.163781401798476,,162.299,6.292,31.0,2.5544929591172103,,,,Moderate,nearest tower 3.16 km; 52 tower(s) within radius; village Ookla 162.3 Mbps; nearest Ookla tile 2.55 km
39,BSNL,Odisha,Koraput,Koraput,Thatguda,428989,18.75869850014755,82.7124397784532,lgd_master,50.0,2.909613056858564,,162.299,6.292,31.0,2.5544929591172103,,,,Moderate,nearest tower 2.91 km; 50 tower(s) within radius; village Ookla 162.3 Mbps; nearest Ookla tile 2.55 km
39,Jio,Odisha,Koraput,Koraput,Thatguda,428989,18.75869850014755,82.7124397784532,lgd_master,7.0,3.7421452906493458,,162.299,6.292,31.0,2.5544929591172103,,,,Moderate,nearest tower 3.74 km; 7 tower(s) within radius; village Ookla 162.3 Mbps; nearest Ookla tile 2.55 km
